Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
CHUBUT,Futaleufú,Lago Rosario,87,0,0,0,0,1,0,1,0,0,26035040.0,-43.2500168518714,-71.3512318442886
CHUBUT,Futaleufú,Los Cipreses,179,0,0,0,0,1,0,1,0,0,26035050.0,-43.1847146210617,-71.6413919295155
CHUBUT,Futaleufú,Trevelín,6353,1,0,1,0,1,1,1,1,1,26035060.0,-43.0908711905976,-71.4654853699539
CHUBUT,Futaleufú,Villa Futalaufquen,28,0,0,0,0,1,0,1,0,0,26035070.0,-42.9006375858067,-71.6061535113717
CHUBUT,Gaiman,28 de Julio,237,0,0,0,1,1,0,0,1,1,26042040.0,-43.3809771295585,-65.8386877428492
CHUBUT,Gaiman,Dique Florentino Ameghino,156,0,0,0,0,0,0,1,0,0,26042010.0,-43.7032847513538,-66.479400323535
CHUBUT,Gaiman,Dolavon,2887,0,0,1,1,1,0,1,0,1,26042020.0,-43.309297578868,-65.7087388385691
CHUBUT,Gaiman,Gaiman,4730,1,0,1,1,1,0,1,1,1,26042030.0,-43.288807480447,-65.4924135000744
CHUBUT,Gastre,Blancuntre,82,0,0,0,0,1,0,1,0,0,26049010.0,-42.5683892291525,-68.9190916237139
CHUBUT,Gastre,El Escorial,89,0,0,0,0,1,0,1,0,0,26049020.0,-43.098070041959,-68.5596033354947
CHUBUT,Gastre,Gastre,602,0,0,0,0,0,1,1,0,1,26049030.0,-42.2656204565429,-69.2210978977662
CHUBUT,Gastre,Lagunita Salada,129,0,0,0,0,1,1,1,0,0,26049040.0,-42.7167792838299,-69.1884723935703
CHUBUT,Gastre,Yala Laubat,37,0,0,0,0,1,0,0,0,0,26049050.0,-42.7671354457615,-68.875421794475
CHUBUT,Languiñeo,Aldea Epulef,247,0,0,0,0,1,1,1,0,0,26056010.0,-43.2341165952859,-69.7112937770404
CHUBUT,Languiñeo,Carrenleufú,317,0,0,0,0,1,0,1,0,0,26056020.0,-43.5856885437306,-71.7009020245021
CHUBUT,Languiñeo,Colan Conhue,262,0,0,0,0,1,1,1,0,0,26056030.0,-43.2425977048335,-69.9302181856069
CHUBUT,Languiñeo,Paso del Sapo,472,0,0,0,0,1,1,1,0,0,26056040.0,-42.7371109950872,-69.6110020875554
CORDOBA,Santa María,Despeñaderos,5758,1,0,0,1,0,1,1,1,1,14147080.0,-31.8170515932731,-64.2889894059973
CORDOBA,Santa María,Dique Chico,167,0,0,0,0,0,0,0,0,0,14147090.0,-31.751852051978,-64.3627643049016
CORDOBA,Santa María,El Potrerillo,85,0,0,0,0,0,0,0,1,1,14147095.0,-31.6456181955204,-64.481617153406
CORDOBA,Santa María,Falda del Cañete,29,0,0,0,0,0,0,0,1,1,14147100.0,-31.5345237877237,-64.4559553621678
CORDOBA,Santa María,Falda del Carmen,170,0,0,0,0,0,0,1,0,1,14147110.0,-31.5854632680747,-64.4548814536225
CORDOBA,Santa María,José de la Quintana,419,0,0,0,0,0,0,0,0,1,14147115.0,-31.8034930461757,-64.418856525597
CORDOBA,Santa María,La Boca del Río,80,0,0,0,0,0,0,0,0,0,14147120.0,-31.8374172963205,-64.4336411746815
CORDOBA,Santa María,La Carbonada,207,0,0,0,0,0,0,0,0,1,14147130.0,-31.5285694623422,-64.0712556356294
CORDOBA,Santa María,La Cumbrecita,0,0,0,0,0,0,1,1,0,0,14147280.0,-31.898333,-64.773333
CORDOBA,Santa María,La Donosa,0,0,0,0,0,0,1,0,0,0,14147280.0,-31.6430306930417,-64.3453826897825
CORDOBA,Santa María,La Paisanita,60,1,0,0,0,0,1,1,0,1,14147150.0,-31.7194206060414,-64.4779150030479
CORDOBA,Santa María,La Perla,895,0,0,0,0,0,0,0,1,1,14147160.0,-31.4425579240341,-64.3484859265831
CORDOBA,Santa María,La Rancherita,129,0,0,0,0,0,1,0,0,0,14147170.0,-31.7574675409558,-64.448690277725
CORDOBA,Santa María,La Serranita,430,0,0,0,0,0,1,1,1,1,14147180.0,-31.7331340814564,-64.4564154524522
CORDOBA,Santa María,Los Cedros - Las Quintas,1069,0,0,0,0,0,0,1,1,1,14147190.0,-31.5262509877113,-64.2847584167114
CORDOBA,Santa María,Lozada,1013,0,0,0,0,0,1,1,1,1,14147200.0,-31.6484545317081,-64.0899796115028
CORDOBA,Santa María,Malagueño,7136,1,0,0,1,0,1,1,1,1,14147210.0,-31.4648051043666,-64.3584261973277
CORDOBA,Santa María,Mi Valle,0,0,0,0,0,0,0,0,0,0,14147220.0,-31.5725913753684,-64.3341910295503
CORDOBA,Santa María,Milenica,0,0,0,0,0,0,0,0,1,1,14147217.0,-31.4572735024583,-64.4057106148379
FORMOSA,Pirané,Pirané,20335,0,0,0,1,1,1,0,1,1,34056040.0,-25.7306417902346,-59.1075205904775
FORMOSA,Pirané,Villa Kilómetro 213,4675,0,0,0,0,0,1,1,0,1,34056050.0,-26.1864626491659,-59.3683950578867
FORMOSA,Ramón Lista,El Potrillo,3371,0,0,0,0,0,1,0,0,0,34063010.0,-23.1607663192891,-62.0107787024286
FORMOSA,Ramón Lista,El Quebracho,415,0,0,0,0,0,1,0,0,0,34063030.0,-23.3394869143818,-61.8734659544108
FORMOSA,Ramón Lista,General Mosconi,1902,0,0,0,1,1,1,1,0,0,34063020.0,-23.1827186246626,-62.304068544241
JUJUY,Cochinoca,Abdón Castro Tolay,279,0,0,0,0,0,0,0,0,0,38007010.0,-23.3386411031225,-66.0901432282825
JUJUY,Cochinoca,Abra Pampa,8705,0,0,0,0,1,1,1,0,1,38007020.0,-22.7215697648051,-65.6932137518832
JUJUY,Cochinoca,Abralaite,56,0,0,0,0,0,0,1,0,0,38007030.0,-23.1538168323179,-65.7853351958793
JUJUY,Cochinoca,Agua de Castilla,96,0,0,0,0,0,0,0,0,0,38007035.0,-23.2161107288132,-65.8126832832967
JUJUY,Cochinoca,Casabindo,118,0,0,0,0,0,0,0,0,0,38007040.0,-22.9439052333036,-66.0287330395054
JUJUY,Cochinoca,Cochinoca,67,0,0,0,0,0,0,0,0,0,38007050.0,-22.7419005409313,-65.897292507348
JUJUY,Cochinoca,La Redonda,45,0,0,0,0,1,0,0,0,0,38007055.0,-22.5289792213782,-65.5227806528915
JUJUY,Cochinoca,Puesto del Marquéz,255,0,0,0,1,0,0,0,0,1,38007060.0,-22.5351797700612,-65.6988399422374
JUJUY,Cochinoca,Quebraleña,53,0,0,0,0,0,0,0,0,0,38007063.0,-23.2858702882652,-65.7700882487411
JUJUY,Cochinoca,Quera,34,0,0,0,0,0,0,0,0,0,38007067.0,-23.1008393564743,-65.7628638580427
JUJUY,Cochinoca,Rinconadillas,189,0,0,0,0,0,0,0,0,0,38007070.0,-23.2886643513195,-65.9412335357817
JUJUY,Cochinoca,San Francisco de Alfarcito,169,0,0,0,0,0,0,0,0,0,38007080.0,-23.2753025226875,-65.9463804620407
JUJUY,Cochinoca,Santa Ana de la Puna,41,0,0,0,0,0,0,0,0,0,38007085.0,-23.1466006001565,-66.0321033317768
JUJUY,Cochinoca,Santuario de Tres Pozos,152,0,0,0,0,0,0,0,0,0,38007090.0,-23.5155069556653,-65.9476128685398
JUJUY,Cochinoca,Tambillos,122,0,0,0,0,0,0,0,0,0,38007095.0,-22.8895749670499,-65.9630137674565
JUJUY,Cochinoca,Tusaquillas,134,0,0,0,0,0,0,0,0,0,38007100.0,-23.1709455394342,-65.9732427949322
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,82,0,0,0,1,1,1,0,0,0,38021065.0,-23.9482980868379,-65.2984613199784
JUJUY,Doctor Manuel Belgrano,Guerrero,518,1,1,0,1,0,0,1,1,1,38021010.0,-24.1861828032769,-65.444631251669
JUJUY,Doctor Manuel Belgrano,La Almona,42,0,1,0,1,0,0,0,0,0,38021020.0,-24.2607538226752,-65.395737692293
JUJUY,Doctor Manuel Belgrano,León,630,0,1,0,0,1,0,0,0,0,38021030.0,-24.0359632743029,-65.4315558946392
JUJUY,Doctor Manuel Belgrano,Lozano (Ap. Chañi),1388,0,0,0,0,0,1,1,1,1,38021040.0,-24.0773597398703,-65.4047004835351
JUJUY,Doctor Manuel Belgrano,Ocloyas,70,0,0,0,0,0,0,0,0,0,38021050.0,-23.9096538285094,-65.1955065762574
JUJUY,Doctor Manuel Belgrano,San Pablo De Reyes,0,0,0,0,0,0,0,0,0,0,38021050.0,-24.1436588948106,-65.482919981479
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),257970,1,1,0,1,1,1,1,1,1,38021060.0,-24.1953577939088,-65.302450636841
JUJUY,Doctor Manuel Belgrano,Yala,1953,0,0,0,0,1,1,1,1,1,38021070.0,-24.1217546163942,-65.4145726152103
JUJUY,El Carmen,Aguas Calientes,2563,0,0,0,0,0,1,0,0,0,38014010.0,-24.5838759624546,-64.9235272487523
JUJUY,El Carmen,Barrio El Milagro,1321,0,0,0,0,0,0,0,0,0,38014020.0,-24.4612361196434,-65.119054261617
JUJUY,El Carmen,Barrio La Unión,700,0,0,0,0,0,0,1,0,0,38014030.0,-24.4035420691548,-65.0685901094716
JUJUY,El Carmen,El Carmen,13623,1,1,0,1,1,1,1,1,1,38014040.0,-24.3855119166984,-65.260519420291
JUJUY,El Carmen,Fleming,0,0,0,0,0,0,0,0,1,1,38014040.0,-24.587376342521,-64.924057792361
JUJUY,El Carmen,Los Lapachos (Est. Maquinista Verón),864,0,0,0,0,0,0,0,1,1,38014050.0,-24.4735714061733,-65.0743929828195
JUJUY,El Carmen,Loteo San Vicente,211,0,0,0,0,0,0,0,0,1,38014055.0,-24.4293248380693,-65.1843971543033
JUJUY,El Carmen,Manantiales,326,0,0,0,0,1,0,0,1,1,38014060.0,-24.5056866075889,-64.9759262948199
MENDOZA,Tupungato,Tupungato,13218,1,0,0,1,1,1,1,1,1,50126060.0,-33.3643638135734,-69.1513190958561
MENDOZA,Tupungato,Villa Bastias,0,0,0,0,0,0,0,0,0,0,50126020.0,-33.3420986445545,-69.1487758488674
MISIONES,25 de Mayo,25 de Mayo,3838,0,0,0,0,1,0,1,0,1,54119060.0,-27.3715719938072,-54.7475224881518
MISIONES,25 de Mayo,Alba Posse,486,0,0,0,1,0,0,1,0,1,54119010.0,-27.5641504979908,-54.687011236345
MISIONES,25 de Mayo,Alicia Baja,219,0,0,0,0,0,1,0,0,0,54119025.0,-27.4285421255893,-54.3575081480921
MISIONES,25 de Mayo,Colonia Alicia,277,0,0,0,0,0,1,0,0,1,54119020.0,-27.3792090956035,-54.3672999680752
MISIONES,25 de Mayo,Colonia Aurora,832,0,0,0,0,1,1,1,0,1,54119030.0,-27.479557957166,-54.5154356645941
MISIONES,25 de Mayo,San Francisco de Asís,603,0,0,0,1,0,1,0,0,0,54119040.0,-27.4597786529494,-54.7478069154214
MISIONES,25 de Mayo,Santa Rita,1433,0,0,0,1,1,1,1,0,1,54119050.0,-27.5183529379611,-54.7305712624723
MISIONES,Apóstoles,Apóstoles,24083,1,1,0,1,1,1,1,1,1,54007010.0,-27.909806877888,-55.7532126178864
MISIONES,Apóstoles,Azara,3165,0,1,0,0,1,1,1,1,1,54007020.0,-28.0572512053051,-55.6767993766976
MISIONES,Apóstoles,Barrio Rural,291,0,0,0,0,0,0,0,0,0,54007025.0,-27.8839188226826,-55.7857809648065
MISIONES,Apóstoles,Estación Apóstoles,2627,0,0,0,0,0,0,0,1,1,54007030.0,-27.9079594261468,-55.8079584118965
MISIONES,Apóstoles,Pindapoy,732,0,0,0,0,0,0,0,0,0,54007040.0,-27.7474272299697,-55.7932485753782
MISIONES,Apóstoles,Rincón de Azara,252,0,0,0,0,0,0,0,0,0,54007050.0,-28.108077909743,-55.6318879848456
MISIONES,Apóstoles,San José,5338,1,0,0,1,0,1,1,1,1,54007060.0,-27.7653179990542,-55.7746920758949
CABA,COMUNA 09,LINIERS,44132,1,1,1,1,1,1,1,1,1,2000010.0,-34.6437960835294,-58.5191298958228
CHUBUT,Languiñeo,Tecka,1237,0,0,0,0,1,0,1,0,0,26056050.0,-43.4935820815258,-70.8135608321009
CHUBUT,Mártires,El Mirasol,57,0,0,0,0,1,0,0,0,0,26063010.0,-43.2852932712541,-67.7603113819649
CHUBUT,Mártires,Las Plumas,480,0,0,0,0,1,0,1,0,0,26063020.0,-43.7223979636171,-67.2869956666141
CHUBUT,Paso de Indios,Cerro Cóndor,67,0,1,0,0,1,0,1,0,0,26070010.0,-43.4233198653988,-69.1640923476749
CHUBUT,Paso de Indios,Los Altares,230,0,0,0,0,1,1,1,0,0,26070020.0,-43.8711929981581,-68.4301168776514
CHUBUT,Paso de Indios,Paso de Indios,1264,0,0,0,0,1,0,1,0,1,26070030.0,-43.8663054117658,-69.0448870902309
CHUBUT,Rawson,Playa Magagna,76,0,1,0,0,0,1,0,0,0,26077010.0,-43.3821208618862,-65.0449325683674
CHUBUT,Rawson,Playa Unión,6775,1,1,1,1,0,1,1,1,1,26077020.0,-43.3219408530217,-65.0475987350977
CABA,COMUNA 09,PARQUE AVELLANEDA,53229,1,1,1,1,1,1,1,1,1,2000010.0,-34.64864128675,-58.47645640345
CORDOBA,Santa María,Monte Ralo,518,0,0,0,0,0,1,0,1,1,14147220.0,-31.9115749813288,-64.2399918461068
CORDOBA,Santa María,Potrero de Garay,1017,0,0,0,1,0,1,1,1,1,14147230.0,-31.7824159665775,-64.5424068778316
CORDOBA,Santa María,Rafael García,555,0,0,0,0,0,1,1,0,1,14147240.0,-31.6465373949134,-64.2584787728338
CORDOBA,Santa María,San Clemente,134,0,0,0,0,0,0,1,1,1,14147250.0,-31.7166546515515,-64.6265869046185
CORDOBA,Santa María,San Nicolás,1171,1,0,0,0,0,0,1,1,1,14147260.0,-31.435151387072,-64.4492154097951
CORDOBA,Santa María,Socavones,263,0,0,0,0,0,0,0,0,0,14147270.0,-31.5493965148926,-64.1430740356445
CORDOBA,Santa María,Tejas Tres,0,0,0,0,0,0,0,0,0,0,14147220.0,-31.4661292884087,-64.3670949660514
CORDOBA,Santa María,Tierra Alta,0,0,0,0,0,0,0,0,0,0,14147220.0,-31.4723029527477,-64.4707945856239
BUENOS AIRES,San Andrés de Giles,Azcuénaga,312,0,0,0,1,0,1,1,0,0,6728010.0,-34.3637910907784,-59.3745991110996
BUENOS AIRES,San Andrés de Giles,Cucullú,551,0,0,0,0,0,1,1,0,0,6728020.0,-34.4460870677999,-59.3622553297801
BUENOS AIRES,San Andrés de Giles,Franklin,87,0,0,0,0,0,0,0,0,0,6728030.0,-34.6103908719397,-59.6301795182439
BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,16243,1,1,1,1,1,0,1,1,1,6728040.0,-34.4459080814748,-59.4451673563949
BUENOS AIRES,San Andrés de Giles,Solís,1001,1,0,0,1,1,1,1,0,0,6728050.0,-34.2989712949513,-59.3250547278241
BUENOS AIRES,San Andrés de Giles,Villa Espil,157,0,0,0,0,0,1,0,0,0,6728060.0,-34.5066814044811,-59.3372661316763
BUENOS AIRES,San Andrés de Giles,Villa Ruiz,477,0,0,0,1,0,1,1,0,0,6728070.0,-34.4352021828488,-59.260395880426
BUENOS AIRES,San Antonio de Areco,Duggan,573,0,0,0,1,0,1,1,0,0,6735010.0,-34.2071973030208,-59.6357055338083
BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,19768,1,1,1,1,1,1,1,1,1,6735020.0,-34.2503763113877,-59.4708634797005
BUENOS AIRES,San Antonio de Areco,Villa Lía,1182,1,0,0,1,0,1,1,0,1,6735030.0,-34.1237740718192,-59.4313725724126
BUENOS AIRES,San Cayetano,Balneario San Cayetano,46,0,0,0,1,0,1,1,0,1,6742010.0,-38.7481815016452,-59.429204589717
BUENOS AIRES,San Cayetano,Ochandío,51,0,0,0,0,0,1,0,0,0,6742020.0,-38.3598244506044,-59.7935349347064
CATAMARCA,Belén,La Puntilla,236,0,0,0,0,0,0,0,0,0,10035090.0,-27.6687999477098,-66.9831854181017
CATAMARCA,Belén,Las Juntas,258,0,0,0,0,0,1,0,0,0,10035100.0,-27.5255267279244,-67.1230327103174
CATAMARCA,Belén,Londres,2456,0,0,0,0,1,1,1,0,1,10035110.0,-27.7091441699136,-67.1521288574758
CATAMARCA,Belén,Los Nacimientos,215,0,0,0,0,0,0,1,0,1,10035120.0,-27.1276313861506,-66.7125336324121
CATAMARCA,Belén,Puerta de Corral Quemado,575,0,0,0,0,0,0,0,0,0,10035130.0,-27.2142919344438,-66.9263178640934
CATAMARCA,Belén,Puerta de San José,277,0,0,0,0,0,0,0,0,0,10035140.0,-27.5397412070942,-67.0153310519752
CATAMARCA,Belén,Villa Vil,481,0,0,0,0,0,0,0,0,0,10035150.0,-27.0710806751114,-66.8307696967369
CATAMARCA,Capayán,Adolfo E. Carranza,32,0,0,0,0,0,0,0,0,0,10042010.0,-29.0269775235925,-65.9719315369666
CATAMARCA,Capayán,Balde de la Punta,116,0,0,0,0,0,0,1,0,0,10042020.0,-29.5589484234071,-65.5807240749041
CATAMARCA,Capayán,Capayán,636,0,0,0,0,1,0,0,0,1,10042030.0,-28.7807106449765,-66.0386455444458
CATAMARCA,Capayán,Chumbicha,4531,1,0,0,1,1,1,1,1,1,10042040.0,-28.8475652676601,-66.2413567840968
CATAMARCA,Capayán,Colonia del Valle,854,0,0,0,0,1,0,1,0,0,10042050.0,-28.6659572317315,-65.8752053335172
CATAMARCA,Capayán,Colonia Nueva Coneta,1951,0,0,0,1,1,1,1,1,1,10042060.0,-28.5859218596167,-65.8384330489801
CATAMARCA,Capayán,Concepción,387,0,0,0,0,0,0,0,0,0,10042070.0,-28.7027878127673,-66.0684404425234
CATAMARCA,Capayán,Coneta,653,0,0,0,1,1,0,1,0,0,10042080.0,-28.5824940471212,-65.8832899522771
CATAMARCA,Capayán,El Bañado,158,0,0,0,0,0,0,0,0,0,10042090.0,-28.6492910442287,-65.8184083876597
CATAMARCA,Capayán,Huillapima,2416,0,0,0,1,1,1,1,1,1,10042100.0,-28.7326533523263,-65.9692671337206
CATAMARCA,Capayán,Los Angeles,383,0,0,0,0,0,1,1,0,0,10042110.0,-28.4757282890296,-65.9584714095267
CATAMARCA,Capayán,Los Angeles Norte,0,0,0,0,0,0,0,0,0,0,10042020.0,-28.4130524181894,-65.9974963114274
CATAMARCA,Capayán,Los Angeles Sur,0,0,0,0,0,0,0,0,0,0,10042020.0,-28.5096259939006,-66.0134501995358
CATAMARCA,Capayán,Miraflores,1650,0,0,0,1,1,1,1,1,1,10042120.0,-28.61156437771,-65.9045510608673
CHUBUT,Rawson,Rawson,24616,1,1,1,1,1,1,1,1,1,26077030.0,-43.3010516778945,-65.0955202340428
CHUBUT,Rawson,Trelew,97915,1,1,1,1,1,1,1,1,1,26077040.0,-43.2483538570309,-65.3103813319694
CHUBUT,Río Senguer,Aldea Apeleg,126,0,0,0,0,1,1,1,0,0,26084010.0,-44.7052521139583,-70.8460010136593
CHUBUT,Río Senguer,Aldea Beleiro,176,0,0,0,0,1,0,1,0,0,26084020.0,-45.5614644681207,-71.5181726162484
CHUBUT,Río Senguer,Alto Río Senguer,1570,0,0,1,0,1,1,1,0,1,26084030.0,-45.0476417520383,-70.8227552077123
CHUBUT,Río Senguer,Doctor Ricardo Rojas,219,0,0,0,0,1,0,1,0,0,26084040.0,-45.5870084306305,-71.0290968422414
CHUBUT,Río Senguer,Facundo,185,0,0,0,0,1,1,1,0,0,26084050.0,-45.3192710383686,-69.9721127349678
CHUBUT,Río Senguer,Lago Blanco,194,0,0,0,0,1,0,1,0,0,26084060.0,-45.9468594190828,-71.2641106643113
CHUBUT,Río Senguer,Río Mayo,2791,1,0,0,1,1,1,1,0,1,26084070.0,-45.6964538171738,-70.2559804482547
CHUBUT,Sarmiento,Buen Pasto,105,0,0,0,0,1,0,1,0,0,26091010.0,-45.0804225633305,-69.4497777721279
CHUBUT,Sarmiento,Sarmiento,10858,1,1,0,1,1,1,1,1,1,26091020.0,-45.590519720018,-69.0706825167205
CHUBUT,Tehuelches,Frontera de Río Pico,44,0,0,0,0,0,0,1,0,0,26098010.0,-44.1988556500986,-71.6666681641388
CORDOBA,Santa María,Toledo,3843,1,0,0,1,0,1,1,1,1,14147280.0,-31.5560967583723,-64.0080543306962
CORDOBA,Santa María,Valle Alegre,494,0,0,0,0,0,0,0,0,0,14147290.0,-31.608213303048,-64.4403684727464
CORDOBA,Santa María,Valle de Anisacate,487,0,0,0,0,0,1,0,0,0,14147300.0,-31.7314776926852,-64.4129622125593
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),679,0,0,0,0,0,1,1,1,1,14147310.0,-31.7932195162073,-64.5139255175446
CORDOBA,Santa María,Villa del Prado,1476,0,0,0,0,0,1,0,0,0,14147320.0,-31.6179397578028,-64.3924925248834
CORDOBA,Santa María,Villa La Bolsa,995,0,0,0,0,0,1,0,1,1,14147330.0,-31.7287879568356,-64.4324174982752
CORDOBA,Santa María,Villa Los Aromos,1364,1,0,0,0,0,1,1,0,0,14147340.0,-31.7359598057037,-64.4389279396961
CORDOBA,Santa María,Villa Parque Santa Ana,2491,1,0,0,1,0,0,1,1,1,14147350.0,-31.5893075812486,-64.3536920462417
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,483,0,0,0,0,0,1,1,0,0,14147360.0,-31.8208264119355,-64.3935275639835
CORDOBA,Santa María,Villa Sierras de Oro,251,0,0,0,0,0,0,0,1,1,14147370.0,-31.4579361723038,-64.4217153267522
CORDOBA,Santa María,Yocsina,1242,0,0,0,0,0,0,0,0,1,14147380.0,-31.4470577243833,-64.3660748415952
CORDOBA,Sobremonte,Caminiaga,282,0,0,0,1,0,0,1,0,0,14154010.0,-30.0682250779624,-64.052875898278
CORDOBA,Sobremonte,Cerro Colorado,0,0,0,0,0,0,0,0,0,0,14154040.0,-30.096944,-63.931111
CORDOBA,Sobremonte,Chuña Huasi,17,0,0,0,0,0,0,1,0,0,14154030.0,-29.9138372593106,-64.1299817960277
CORDOBA,Sobremonte,Pozo Nuevo,130,0,0,0,0,0,0,0,0,1,14154040.0,-29.5775456904692,-64.1070996245776
CORDOBA,Sobremonte,San Francisco del Chañar,2256,0,0,0,1,1,0,1,1,1,14154050.0,-29.7882609409722,-63.9430703616826
BUENOS AIRES,Bahía Blanca,Villa Bordeau,0,0,0,0,0,0,0,0,1,1,6056020.0,-38.6472605094596,-62.3200223419024
BUENOS AIRES,Bahía Blanca,Villa Espora,0,0,0,0,0,0,0,0,0,0,6056020.0,-38.7765069529222,-62.1851833537179
BUENOS AIRES,Balcarce,Balcarce,38376,1,1,1,1,0,1,1,1,1,6063010.0,-37.8482779294345,-58.2551665841248
BUENOS AIRES,Balcarce,Los Pinos,337,0,0,0,0,0,1,1,0,0,6063020.0,-37.9412057603,-58.3225920150442
BUENOS AIRES,Balcarce,Napaleofú,374,0,0,0,1,0,1,1,1,1,6063030.0,-37.6254980210026,-58.7461862359423
BUENOS AIRES,Balcarce,Ramos Otero,95,0,0,0,0,0,1,0,0,1,6063040.0,-37.5426353712017,-58.3407185507274
BUENOS AIRES,Balcarce,San Agustín,498,0,0,0,0,0,1,1,0,0,6063050.0,-38.0122838564587,-58.355377761682
BUENOS AIRES,Balcarce,Villa Laguna La Brava,115,0,0,0,0,0,1,1,1,1,6063060.0,-37.8596285282151,-57.9806008736401
BUENOS AIRES,Baradero,Baradero,28537,1,1,0,1,1,1,1,1,1,6070010.0,-33.8128781547156,-59.5043068852807
BUENOS AIRES,Baradero,Irineo Portela,379,0,0,0,1,1,1,1,0,0,6070020.0,-33.9810489198561,-59.6715601606315
BUENOS AIRES,Baradero,Santa Coloma,203,0,0,0,0,0,1,0,0,1,6070030.0,-34.062154134736,-59.5585420642846
BUENOS AIRES,Baradero,Villa Alsina (Est. Alsina),1488,1,0,0,0,0,1,1,1,1,6070040.0,-33.9096038045591,-59.3882017132282
BUENOS AIRES,Benito Juárez,Barker,1241,0,0,1,1,1,1,1,1,1,6084010.0,-37.6424111302365,-59.3889380312927
CATAMARCA,Capayán,San Martín,426,0,0,0,0,1,0,0,0,1,10042130.0,-29.2514238184412,-65.7966971627176
BUENOS AIRES,José C. Paz,Tortuguitas,8806,0,1,0,0,0,0,0,1,1,6412010.0,-34.4918483987206,-58.7863780316191
BUENOS AIRES,Junín,Agustín Roca,331,0,0,0,1,0,1,1,0,1,6413010.0,-34.508084406003,-60.8648956546314
BUENOS AIRES,Junín,Agustina,155,0,0,0,1,0,0,1,1,1,6413020.0,-34.4607068571169,-61.067072329925
BUENOS AIRES,Junín,Balneario Laguna de Gómez,230,0,0,0,0,0,1,0,1,1,6413030.0,-34.6606435780718,-61.0183645929666
BUENOS AIRES,Junín,Fortín Tiburcio,257,0,0,0,0,0,1,1,0,0,6413040.0,-34.3467322372427,-61.1310781728463
BUENOS AIRES,Junín,Junín,87509,1,1,1,1,1,1,1,1,1,6413050.0,-34.5838316271397,-60.9472651715327
BUENOS AIRES,Junín,Laplacette,22,0,0,0,1,0,1,0,0,0,6413060.0,-34.7245238530675,-61.1553171474145
BUENOS AIRES,Junín,Morse,563,0,1,0,1,0,1,1,0,1,6413070.0,-34.7608898130707,-60.8419122487126
BUENOS AIRES,Junín,Paraje La Agraria,40,0,0,0,0,0,0,0,0,0,6413055.0,-34.6564145153102,-60.8466681579607
BUENOS AIRES,Junín,Saforcada,431,0,0,0,0,0,1,1,1,1,6413080.0,-34.5752591285936,-61.0747308195452
BUENOS AIRES,La Costa,Aguas Verdes,0,1,0,0,1,0,1,0,1,1,6420030.0,-36.6552111489067,-56.6949520678334
MISIONES,Apóstoles,Tres Capones,485,0,0,0,0,0,0,0,0,0,54007070.0,-28.0000872703207,-55.608042877744
MISIONES,Cainguás,1º de Mayo,403,0,0,0,0,0,0,0,0,1,54014060.0,-27.1660848947706,-55.029165269622
BUENOS AIRES,Rauch,Rauch,12705,1,0,1,1,1,1,1,1,1,6672010.0,-36.7755035485732,-59.0871114029954
BUENOS AIRES,Rivadavia,América,11685,1,1,0,1,1,1,1,1,1,6679010.0,-35.4903412429492,-62.9763759840765
BUENOS AIRES,Rivadavia,Fortín Olavarría,1086,1,0,0,1,0,0,0,1,1,6679020.0,-35.7048848499519,-63.0230332752501
BUENOS AIRES,Rivadavia,González Moreno,1610,0,0,0,0,0,1,0,1,1,6679030.0,-35.5576529256075,-63.3815800402317
BUENOS AIRES,Rivadavia,Mira Pampa,40,0,0,0,0,0,0,0,0,0,6679040.0,-35.8703867348478,-63.3742010687724
BUENOS AIRES,Rivadavia,Roosevelt,239,0,0,0,0,0,0,1,0,0,6679050.0,-35.8466320155134,-63.2898118317476
BUENOS AIRES,Rivadavia,San Mauricio,18,0,0,0,0,0,0,0,0,0,6679060.0,-35.5118022821456,-63.1882154861262
BUENOS AIRES,Rivadavia,Sansinena,522,0,0,0,1,0,1,1,0,1,6679070.0,-35.2750295400617,-63.2135436741919
BUENOS AIRES,Rivadavia,Sundblad,63,0,0,0,0,0,0,0,0,0,6679080.0,-35.7656416636683,-63.1386100973601
BUENOS AIRES,Rojas,Barrio Las Margaritas,0,0,0,0,0,0,0,0,0,0,6686080.0,-34.1932374145653,-60.6820264999894
BUENOS AIRES,Rojas,La Beba,37,0,0,0,0,0,0,0,0,0,6686010.0,-34.1555633544922,-61.0121421813965
BUENOS AIRES,Rojas,Las Carabelas,1107,0,0,0,1,1,1,1,0,1,6686020.0,-34.0381002651925,-60.8685264174218
BUENOS AIRES,Rojas,Los Indios,66,0,0,0,0,0,0,0,0,0,6686030.0,-34.3735696107802,-60.6523710265627
BUENOS AIRES,Rojas,Rafael Obligado,901,0,0,0,0,0,1,0,0,1,6686040.0,-34.3588132488617,-60.7845693256007
