Provincia,Año,Trimestre,ADSL,Cablemodem,Fibra optica,Wireless,Total Tecnologia,Mbps (Media de bajada),Tasa de crecimiento Velocidad,Accesos por cada 100 hogares,Tasa de Crecimiento Penetracion,Ingresos (miles de pesos),Ingresos (miles USD),Tasa de Crecimiento Ingresos
Córdoba,2017,2,52.08517175633599,46.25403691019961,0.6783685624713283,0.9824227709930762,656133,7.42,1.09,58.97,2.46741963509991,9678646.93,586.33,32.21114819157573
Corrientes,2017,2,61.35722692247907,36.85297448537739,0.28645659849443744,1.5033419936491017,90066,6.79,1.06,31.39,2.648790058862005,9678646.93,586.33,32.21114819157573
Entre Ríos,2017,2,59.29508762133132,37.03582045428417,0.13905540865318816,3.5300365157313274,182661,6.29,1.06,45.39,1.4528386231560164,9678646.93,586.33,32.21114819157573
Formosa,2017,2,75.11939351434393,21.407340613832947,0.05677453828941656,3.4164913335337137,29943,6.18,1.08,19.97,3.097573567372214,9678646.93,586.33,32.21114819157573
Jujuy,2017,2,79.16568908075642,20.782694383182392,0.05161653606118906,0.0,42622,4.54,1.03,22.4,2.3298309730470423,9678646.93,586.33,32.21114819157573
La Pampa,2017,2,17.58905545365531,66.62437423287501,7.163051123277847,8.623519190191834,72511,3.32,1.03,63.49,5.046326935804113,9678646.93,586.33,32.21114819157573
La Rioja,2017,2,99.89545538404772,0.0,0.09224524936965746,0.012299366582620996,16261,5.53,1.02,16.2,-4.028436018957349,9678646.93,586.33,32.21114819157573
Mendoza,2017,2,90.74504790819617,7.7114737022767486,1.5274991270588094,0.015979262468263408,168969,3.51,1.0,31.76,-1.1515717398070335,9678646.93,586.33,32.21114819157573
Misiones,2017,2,56.87427970135792,43.01748759833642,0.10322192714335822,0.005010773162298942,99785,7.6,1.04,30.09,2.9069767441860517,9678646.93,586.33,32.21114819157573
Neuquén,2017,2,45.13441680101085,43.81769857522548,0.9873208139078907,10.060563809855779,114755,6.7,1.11,61.91,4.754653130287645,9678646.93,586.33,32.21114819157573
Río Negro,2017,2,66.7981944818103,29.04273657569326,0.9575623511593381,3.2015065913371,100359,4.74,1.07,46.02,-0.47577854671280173,9678646.93,586.33,32.21114819157573
Salta,2017,2,74.42568476939213,25.320920389466945,0.10674141659782618,0.14665342454310032,107737,5.76,1.08,32.74,2.057356608478811,9678646.93,586.33,32.21114819157573
San Juan,2017,2,95.49503590629047,0.8849036612643724,1.5147353137385708,2.1053251187065887,50966,3.49,1.0,26.96,-1.3899049012435993,9678646.93,586.33,32.21114819157573
San Luis,2017,2,88.40086606866687,8.660686668728735,2.737395607794618,0.20105165480977422,12932,3.5,1.0,9.51,-0.9375000000000022,9678646.93,586.33,32.21114819157573
Santa Cruz,2017,2,63.44424646749265,11.279161314382796,5.65615547176066,19.6204367463639,24133,3.6,1.0,26.25,-1.7957351290684653,9678646.93,586.33,32.21114819157573
Santa Fe,2017,2,58.25983427161297,40.29308946895198,0.5712700955826372,0.8758061638524165,566107,6.84,1.09,52.27,-0.3241800152555152,9678646.93,586.33,32.21114819157573
Santiago Del Estero,2017,2,85.4373322881177,11.758675792203094,0.057285856423553536,2.7467060632556457,33167,5.06,1.02,14.12,-11.139081183134058,9678646.93,586.33,32.21114819157573
Tierra Del Fuego,2017,2,74.9362730492932,22.858939980799153,2.20147647896183,0.0033104909458072634,30207,3.48,1.0,68.46,1.0927347903130435,9678646.93,586.33,32.21114819157573
Tucumán,2017,2,96.53226746822486,3.3835170957335166,0.07514608139097989,0.009069354650635504,154366,6.09,1.04,38.19,2.5510204081632626,9678646.93,586.33,32.21114819157573
Buenos Aires,2017,1,49.2625987588127,46.31283581787747,3.754746394509506,0.6698190288003225,3165034,6.68,1.05,58.57,2.145099407045681,8701201.42,527.12,30.82173082173083
Capital Federal,2017,1,30.890817639422586,66.1563354124073,2.7561777889199623,0.1966691592501502,1388118,8.35,1.05,108.37,-5.896144494616184,8701201.42,527.12,30.82173082173083
Catamarca,2017,1,98.99935319407982,0.9435756953163642,0.05326636989689153,0.003804740706920823,26283,4.97,1.02,25.66,-0.9648784253184051,8701201.42,527.12,30.82173082173083
Chaco,2017,1,61.149745537068455,38.50872364089832,0.2831110761591264,0.05841974587410544,89011,7.31,1.03,28.62,1.9230769230769384,8701201.42,527.12,30.82173082173083
Chubut,2017,1,74.43615383313876,1.6902695294655095,1.5498367257161227,22.32373991167961,59103,3.44,1.01,35.66,-1.1914657799944717,8701201.42,527.12,30.82173082173083
Córdoba,2017,1,52.46489164667359,45.87006978688819,0.7613257164292245,0.903712850008987,639805,6.8,1.05,57.65,4.287264833574533,8701201.42,527.12,30.82173082173083
Corrientes,2017,1,62.08496562313016,36.11998600088059,0.2664348532914865,1.5286135226977657,88577,6.43,1.03,30.94,2.859042553191493,8701201.42,527.12,30.82173082173083
Entre Ríos,2017,1,60.18848248854572,36.10732075304245,0.12757790572547453,3.5766188526863467,180282,5.95,1.02,44.91,2.4173318129988575,8701201.42,527.12,30.82173082173083
Formosa,2017,1,75.56917688266199,20.931564057658626,0.0538865687727334,3.445372490906642,29692,5.74,1.02,19.84,4.201680672268915,8701201.42,527.12,30.82173082173083
Jujuy,2017,1,78.4567629548982,21.49227454886608,0.050962496235724714,0.0,43169,4.39,1.02,22.76,6.305464736104627,8701201.42,527.12,30.82173082173083
La Pampa,2017,1,17.86374586811586,66.10314303322315,7.2749173623172165,8.758193736343772,71396,3.22,1.01,62.67,8.350622406638998,8701201.42,527.12,30.82173082173083
La Rioja,2017,1,99.89504229178243,0.0,0.09260974254491572,0.01234796567265543,16197,5.43,1.02,16.2,-3.743315508021383,8701201.42,527.12,30.82173082173083
Mendoza,2017,1,90.74477403470563,7.711701900996662,1.5275443289694846,0.0159797353282356,168964,3.51,1.0,31.84,-0.8717310087173025,8701201.42,527.12,30.82173082173083
Misiones,2017,1,58.76694225036113,41.12446343137556,0.10347194476032415,0.005122373502986344,97611,7.34,1.03,29.52,4.053577722946766,8701201.42,527.12,30.82173082173083
Neuquén,2017,1,45.94964009621103,42.69941155064836,0.9976124754812771,10.353335877659338,112669,6.03,1.06,61.02,9.45291479820629,8701201.42,527.12,30.82173082173083
Río Negro,2017,1,67.05689463844762,28.777230147860077,0.9537424895278275,3.212132724164476,100027,4.45,1.02,46.03,0.41448516579405403,8701201.42,527.12,30.82173082173083
Salta,2017,1,74.6461095424201,25.099575518447182,0.10658787890120987,0.1477270602315014,106954,5.34,1.02,32.58,4.022988505747116,8701201.42,527.12,30.82173082173083
San Juan,2017,1,95.49503590629047,0.8849036612643724,1.5147353137385708,2.1053251187065887,50966,3.49,1.0,27.04,-1.0611050128064403,8701201.42,527.12,30.82173082173083
San Luis,2017,1,88.40086606866687,8.660686668728735,2.737395607794618,0.20105165480977422,12932,3.5,1.0,9.55,-0.4171011470281427,8701201.42,527.12,30.82173082173083
Santa Cruz,2017,1,63.98117957819143,11.234471088365181,5.249907136076602,19.53444219736679,24229,3.59,1.01,26.52,-1.3025679196129514,8701201.42,527.12,30.82173082173083
Santa Fe,2017,1,58.296629933595625,40.25101920920048,0.5714692634989585,0.8808815937049366,561710,6.28,1.04,51.97,1.3455538221528895,8701201.42,527.12,30.82173082173083
Santiago Del Estero,2017,1,85.97805260407596,11.322069325901412,0.05515879928003251,2.6447192707426117,34446,4.95,1.02,14.7,-9.315237507711293,8701201.42,527.12,30.82173082173083
Tierra Del Fuego,2017,1,74.9362730492932,22.858939980799153,2.20147647896183,0.0033104909458072634,30207,3.48,1.0,68.92,4.69390855233176,8701201.42,527.12,30.82173082173083
Tucumán,2017,1,96.49503031572883,3.419849927320823,0.07595301389416341,0.009166743056192136,152726,5.88,1.03,37.9,3.213507625272327,8701201.42,527.12,30.82173082173083
Buenos Aires,2016,4,50.13989729854708,45.36604027951881,3.8079964494145804,0.6860659725195206,3118359,6.35,1.07,61.24,5.060902384628596,7483980.39,507.94,-13.332650832650838
Capital Federal,2016,4,31.271147496891476,65.79874882329125,2.7443473032963666,0.1857563765209118,1390531,7.96,1.08,120.63,2.1163125370354585,7483980.39,507.94,-13.332650832650838
Catamarca,2016,4,99.01851851851852,0.9259259259259258,0.05185185185185185,0.003703703703703704,27000,4.89,1.03,26.54,1.143292682926833,7483980.39,507.94,-13.332650832650838
Chaco,2016,4,61.90208089361319,37.760111701648505,0.27925412125033783,0.05855328348797406,88808,7.08,1.05,28.79,1.5520282186948675,7483980.39,507.94,-13.332650832650838
Chubut,2016,4,74.60150579936241,1.6194126025910602,1.5532795224852471,22.225802075561283,58972,3.41,1.02,36.07,-2.2228246137164565,7483980.39,507.94,-13.332650832650838
Córdoba,2016,4,53.064806862902394,45.5110842668529,0.5297546581603924,0.8943542120843204,635766,6.47,1.07,57.7,0.5927475592747644,7483980.39,507.94,-13.332650832650838
Corrientes,2016,4,62.43229432805314,35.765627661386475,0.2645773008573213,1.5375007097030602,88065,6.24,1.05,30.98,2.109426499670408,7483980.39,507.94,-13.332650832650838
Entre Ríos,2016,4,60.69632688401212,35.59947606202893,0.1254343023965722,3.5787627515623788,180174,5.81,1.04,45.21,2.493765586034913,7483980.39,507.94,-13.332650832650838
Formosa,2016,4,75.9322033898305,20.545762711864406,0.05423728813559322,3.4677966101694913,29500,5.63,1.04,19.85,4.0901940220241295,7483980.39,507.94,-13.332650832650838
Jujuy,2016,4,79.44870982132375,20.499636073348828,0.05165410532741659,0.0,42591,4.32,1.02,22.65,5.496040987424311,7483980.39,507.94,-13.332650832650838
La Pampa,2016,4,17.886292878579642,66.25669649117887,7.087762600622669,8.769248029618826,71306,3.19,1.02,63.02,7.249829816201503,7483980.39,507.94,-13.332650832650838
La Rioja,2016,4,99.88948919449902,0.0,0.09823182711198428,0.012278978388998035,16288,5.34,1.05,16.46,-4.965357967667439,7483980.39,507.94,-13.332650832650838
Mendoza,2016,4,90.7455195435498,7.712067047041833,1.5264329174459623,0.015980491962404413,168956,3.51,1.0,32.11,-1.1695906432748648,7483980.39,507.94,-13.332650832650838
Misiones,2016,4,59.54180444024563,40.35037275882606,0.10268838183647902,0.0051344190918239515,97382,7.11,1.05,29.72,3.5901010805158506,7483980.39,507.94,-13.332650832650838
Neuquén,2016,4,46.54522556560068,41.729861017406556,1.0111096118382585,10.7138038051545,111165,5.68,1.07,60.87,4.4261451363870385,7483980.39,507.94,-13.332650832650838
Río Negro,2016,4,67.21899778466103,28.542788119367675,0.956304694313295,3.281909401657996,99759,4.37,1.05,46.39,-0.10766580534021797,7483980.39,507.94,-13.332650832650838
Salta,2016,4,74.67407867261132,25.07383787647911,0.10346708805989803,0.14861636284967172,106314,5.22,1.03,32.69,3.4821145932256936,7483980.39,507.94,-13.332650832650838
San Juan,2016,4,95.4051828909711,0.8840710393225389,1.5133100717450112,2.197435997961344,51014,3.49,1.0,27.29,-1.3376717281272654,7483980.39,507.94,-13.332650832650838
San Luis,2016,4,88.40086606866687,8.660686668728735,2.737395607794618,0.20105165480977422,12932,3.5,1.0,9.64,-0.7209062821833201,7483980.39,507.94,-13.332650832650838
Santa Cruz,2016,4,64.473086297352,11.244681290535794,4.358243483289957,19.923988928822244,24207,3.56,1.01,27.05,-2.487382840663299,7483980.39,507.94,-13.332650832650838
Santa Fe,2016,4,58.27435522420005,40.27253593978525,0.5709342560553633,0.8821745799593337,560660,6.04,1.06,52.19,-0.7983273141988212,7483980.39,507.94,-13.332650832650838
Santiago Del Estero,2016,4,86.20866883673119,11.1358574610245,0.05425161327165781,2.6012220889726456,35022,4.87,1.04,15.07,-11.352941176470587,7483980.39,507.94,-13.332650832650838
Tierra Del Fuego,2016,4,74.9362730492932,22.858939980799153,2.20147647896183,0.0033104909458072634,30207,3.48,1.0,70.31,5.792958170328033,7483980.39,507.94,-13.332650832650838
Tucumán,2016,4,96.95792410640671,2.9563278740427554,0.07651361744510478,0.009234402105443679,151607,5.73,1.03,37.98,2.4824608742579413,7483980.39,507.94,-13.332650832650838
Buenos Aires,2016,3,51.406059988583806,44.2727007924721,3.705136896388224,0.6161023225558695,3062316,5.91,1.09,60.14,4.246836540128274,6912441.54,469.15,-16.48568783822273
Capital Federal,2016,3,32.16096645382903,65.01532531546734,2.6431230744586935,0.18058515624494934,1392141,7.38,1.12,120.77,2.0965423958068996,6912441.54,469.15,-16.48568783822273
Catamarca,2016,3,99.0241911546453,0.9201543484713566,0.051944197091124966,0.0037102997922232117,26952,4.73,1.08,26.48,2.3975251353441696,6912441.54,469.15,-16.48568783822273
Chaco,2016,3,63.05105643669786,36.686655831418484,0.2600459563974668,0.0022417754861850585,89215,6.72,1.07,28.91,3.3977110157367596,6912441.54,469.15,-16.48568783822273
Chubut,2016,3,74.29985473463734,1.5793385358602747,1.547245025505895,22.573561703996486,59202,3.34,1.0,36.18,-1.7114914425427896,6912441.54,469.15,-16.48568783822273
Córdoba,2016,3,54.26396302686407,44.453718179496605,0.3955178792767317,0.8868009143625933,642196,6.07,1.1,58.24,2.032235459004905,6912441.54,469.15,-16.48568783822273
Corrientes,2016,3,63.332503000520845,34.88869766072602,0.24570302769537353,1.5330963110577684,88318,5.96,1.06,31.07,2.9830957905203848,6912441.54,469.15,-16.48568783822273
Entre Ríos,2016,3,62.174117127315895,34.155230968882016,0.11375873208714139,3.5568931717149406,181085,5.59,1.09,45.44,4.029304029304015,6912441.54,469.15,-16.48568783822273
Formosa,2016,3,78.66060474850256,21.306920689904018,0.03247456159341849,0.0,27714,5.42,1.06,18.64,-1.0615711252653925,6912441.54,469.15,-16.48568783822273
Jujuy,2016,3,80.57306859885199,19.375176437376492,0.05175496377152536,0.0,42508,4.22,1.1,22.61,6.299952985425472,6912441.54,469.15,-16.48568783822273
La Pampa,2016,3,18.25509312946499,65.78762759667282,7.029449240504516,8.92783003335767,69849,3.14,1.0,61.73,6.504485852311936,6912441.54,469.15,-16.48568783822273
La Rioja,2016,3,99.89945587887391,0.0,0.08871540099361248,0.011828720132481665,16908,5.08,1.06,17.07,-0.4664723032069884,6912441.54,469.15,-16.48568783822273
Mendoza,2016,3,90.74182640776469,7.7161316302178635,1.5254608656516666,0.016581096365778987,168867,3.51,1.0,32.09,-1.231148045552477,6912441.54,469.15,-16.48568783822273
Misiones,2016,3,61.002143075824065,38.912133891213394,0.08062047147668129,0.005102561485865905,97990,6.74,1.08,29.91,5.65171317555635,6912441.54,469.15,-16.48568783822273
Neuquén,2016,3,47.05326132416853,40.67699525394141,0.9937628425435965,11.275980579346461,109986,5.29,1.09,60.21,10.274725274725283,6912441.54,469.15,-16.48568783822273
Río Negro,2016,3,67.1948603844689,28.56054683584902,0.9441337422575019,3.3004590374245795,99774,4.16,1.05,46.39,0.0,6912441.54,469.15,-16.48568783822273
Salta,2016,3,75.41641019901888,24.35323522280044,0.08393486654356219,0.14641971163710293,107226,5.05,1.06,32.96,5.708787684413097,6912441.54,469.15,-16.48568783822273
San Juan,2016,3,95.30989914814452,0.8831880936061881,1.5078821110349554,2.2990306472143347,51065,3.49,1.0,27.32,-1.2649078424286309,6912441.54,469.15,-16.48568783822273
San Luis,2016,3,88.46927720167157,8.613217768147345,2.7395140071196407,0.1779910230614456,12922,3.5,1.0,9.63,-0.8238928939237944,6912441.54,469.15,-16.48568783822273
Santa Cruz,2016,3,64.64067754390335,11.300701623282269,3.3918711338066174,20.666749699007763,24087,3.54,1.01,26.84,-2.7888446215139417,6912441.54,469.15,-16.48568783822273
Santa Fe,2016,3,59.19027395589771,39.413701506306765,0.5367421852493987,0.8592823525461233,565821,5.68,1.11,52.67,0.9971236816874507,6912441.54,469.15,-16.48568783822273
Santiago Del Estero,2016,3,88.99921463031527,10.939077751598788,0.053292942892404355,0.00841467519353753,35652,4.67,1.08,15.33,-10.455607476635521,6912441.54,469.15,-16.48568783822273
Tierra Del Fuego,2016,3,76.52985326932179,21.21847318953276,2.248292649942525,0.00338089120292109,29578,3.48,1.0,68.94,-7.908095110873637,6912441.54,469.15,-16.48568783822273
Tucumán,2016,3,97.34330173587699,2.544983408030249,0.07668001956662568,0.0350348365261307,151278,5.54,1.07,37.9,3.5236274242010257,6912441.54,469.15,-16.48568783822273
Buenos Aires,2016,2,52.306011001347855,43.24864304567116,3.744498498160371,0.7008474548206237,3019630,5.42,1.09,59.34,4.471830985915504,6534240.6,443.48,-13.467317073170726
Capital Federal,2016,2,32.61018067720665,64.56337306572343,2.6534974730663023,0.17294878400361238,1381912,6.58,1.09,120.04,3.420349788920496,6534240.6,443.48,-13.467317073170726
Catamarca,2016,2,99.0196817736219,0.9237614056255185,0.052786366035743916,0.0037704547168388508,26522,4.36,1.04,26.07,2.4361493123772116,6534240.6,443.48,-13.467317073170726
Chaco,2016,2,63.61183539281261,36.07867588708763,0.2505384876998073,0.05895023239995466,88210,6.3,1.05,28.59,4.115076474872548,6534240.6,443.48,-13.467317073170726
Chubut,2016,2,74.47039100469071,1.4681726584593502,1.5511489678763144,22.510287368973632,59053,3.34,0.99,36.12,-1.2575177692728312,6534240.6,443.48,-13.467317073170726
Córdoba,2016,2,55.04532008046385,43.799944779710486,0.2696327850747446,0.8851023547509171,633825,5.52,1.07,57.55,3.006980490424205,6534240.6,443.48,-13.467317073170726
Corrientes,2016,2,63.86961674317996,34.338936637787214,0.23356690023356688,1.557879718799259,86913,5.6,1.04,30.58,3.380662609871532,6534240.6,443.48,-13.467317073170726
Entre Ríos,2016,2,63.31181950836233,32.982377371197664,0.09484790661129196,3.6109552138287127,178180,5.13,1.01,44.74,4.216165851385978,6534240.6,443.48,-13.467317073170726
Formosa,2016,2,76.77157148812005,19.65402250937891,0.020842017507294707,3.5535639849937475,28788,5.1,1.05,19.37,5.5010893246187464,6534240.6,443.48,-13.467317073170726
Jujuy,2016,2,82.02847839821159,17.918063857705206,0.05345774408319969,0.0,41154,3.84,1.02,21.89,7.885657959586001,6534240.6,443.48,-13.467317073170726
La Pampa,2016,2,18.662296425279116,65.33998624544563,6.888983187252162,9.10873414202309,68341,3.15,1.03,60.44,6.577323223417375,6534240.6,443.48,-13.467317073170726
La Rioja,2016,2,99.89825233421115,0.0,0.08977735216662676,0.011970313622216901,16708,4.77,1.03,16.88,0.0,6534240.6,443.48,-13.467317073170726
Mendoza,2016,2,90.74611141362247,7.712067047041833,1.5246573072279173,0.017164232107767703,168956,3.5,1.0,32.13,-1.1080332409972304,6534240.6,443.48,-13.467317073170726
Misiones,2016,2,62.184759916492695,37.72964509394572,0.08037578288100208,0.005219206680584551,95800,6.23,1.04,29.24,6.910420475319912,6534240.6,443.48,-13.467317073170726
Neuquén,2016,2,48.05788271134806,39.35318484944179,1.010532572957108,11.578399866253042,107666,4.87,1.1,59.1,11.25753012048194,6534240.6,443.48,-13.467317073170726
Río Negro,2016,2,67.45597262755358,28.278152359867164,0.9449532051927142,3.320921807386535,99370,3.98,1.04,46.24,0.5654632448890862,6534240.6,443.48,-13.467317073170726
Salta,2016,2,76.09514047876773,23.678790723515945,0.08142308392325157,0.14464571379307042,104393,4.75,1.0,32.08,5.318450426789223,6534240.6,443.48,-13.467317073170726
San Juan,2016,2,95.23529987281087,0.8824968202719891,1.5067018882692496,2.3755014186478816,51105,3.49,1.0,27.34,-1.085383502170767,6534240.6,443.48,-13.467317073170726
San Luis,2016,2,88.76465564096591,8.253746408882677,2.7486606102958304,0.23293733985557888,12879,3.5,1.0,9.6,-1.1328527291452284,6534240.6,443.48,-13.467317073170726
Santa Cruz,2016,2,65.57050112445368,11.550048797046717,1.6803156956761574,21.19913438282344,23567,3.5,1.01,26.73,-1.256002955301072,6534240.6,443.48,-13.467317073170726
Santa Fe,2016,2,59.71757743887386,38.91044778770178,0.5294313009162482,0.8425434725081119,563057,5.14,1.05,52.44,2.4618991793669442,6534240.6,443.48,-13.467317073170726
Santiago Del Estero,2016,2,86.92155641601906,10.560233949798272,0.051447293601581325,2.4667623405810835,36931,4.31,1.03,15.89,-7.130333138515477,6534240.6,443.48,-13.467317073170726
Tierra Del Fuego,2016,2,78.03095591023475,19.673204867454928,2.2923920162708127,0.0034472060395049813,29009,3.48,1.0,67.72,-9.112870755603286,6534240.6,443.48,-13.467317073170726
Tucumán,2016,2,97.88599725489141,1.9969319374545844,0.07804720510267245,0.039023602551336224,148628,5.2,1.04,37.24,4.342953208181566,6534240.6,443.48,-13.467317073170726
Buenos Aires,2016,1,54.29178560579931,41.17101933036611,3.813514868220127,0.7236801956144459,2916758,4.99,1.02,57.34,1.7207734610608538,5936844.89,402.93,-24.19430700054559
Capital Federal,2016,1,34.29190434111323,62.79404784453582,2.7416921791743984,0.17235563517654756,1325167,6.05,1.02,115.16,0.2262837249782379,5936844.89,402.93,-24.19430700054559
Catamarca,2016,1,99.01726427622842,0.9220261809903244,0.056915196357427436,0.0037943464238284954,26355,4.2,1.02,25.91,3.185981680605332,5936844.89,402.93,-24.19430700054559
Chaco,2016,1,65.06523496132087,34.631104953238655,0.2436208290035793,0.060039256436901056,86610,5.99,1.03,28.08,5.36585365853659,5936844.89,402.93,-24.19430700054559
Chubut,2016,1,74.52412834550908,1.4136312015865213,1.5526213197281218,22.509619133176262,58997,3.38,1.03,36.09,-4.041478330231307,5936844.89,402.93,-24.19430700054559
Córdoba,2016,1,57.56537716966893,41.399415953013744,0.11057518784657282,0.9246316894707485,609540,5.16,1.02,55.28,1.0603290676416854,5936844.89,402.93,-24.19430700054559
Corrientes,2016,1,64.86530745926473,33.32631505070709,0.22458504403972349,1.5837924459884665,85491,5.37,1.02,30.08,3.9032815198618342,5936844.89,402.93,-24.19430700054559
Entre Ríos,2016,1,64.7697858206391,31.46718588935975,0.08361012484251518,3.67941816515863,174620,5.08,1.01,43.85,4.231043498930354,5936844.89,402.93,-24.19430700054559
Formosa,2016,1,77.2155477031802,19.151943462897528,0.0176678445229682,3.6148409893992937,28300,4.87,1.05,19.04,5.077262693156714,5936844.89,402.93,-24.19430700054559
Jujuy,2016,1,83.17434292244249,16.771004123813782,0.054652953743727334,0.0,40254,3.77,1.01,21.41,8.735398679532747,5936844.89,402.93,-24.19430700054559
La Pampa,2016,1,19.507494646680943,64.05781584582441,6.937901498929336,9.49678800856531,65380,3.05,1.04,57.84,4.197441902359955,5936844.89,402.93,-24.19430700054559
La Rioja,2016,1,99.89197623477165,0.0,0.09602112464742243,0.012002640580927804,16663,4.62,1.02,16.83,0.7784431137724424,5936844.89,402.93,-24.19430700054559
Mendoza,2016,1,90.74222056481925,7.712843097212603,1.5248107305003582,0.02012560746778423,168939,3.5,1.0,32.12,-0.7723200494284876,5936844.89,402.93,-24.19430700054559
Misiones,2016,1,64.05861657144702,35.860688809270194,0.07531497799726715,0.005379641285519082,92943,6.0,1.02,28.37,7.829722538958572,5936844.89,402.93,-24.19430700054559
Neuquén,2016,1,50.98263501986964,35.61941012316218,1.069903659366341,12.32805119760184,101411,4.42,1.01,55.75,7.314725697786328,5936844.89,402.93,-24.19430700054559
Río Negro,2016,1,67.92372365054223,27.732423540879736,0.9514235814954715,3.3924292270825718,98484,3.83,1.02,45.84,1.1250827266710894,5936844.89,402.93,-24.19430700054559
Salta,2016,1,77.48604283793993,22.312817040983525,0.07162550652969515,0.129514614546846,101919,4.74,1.01,31.32,4.3652115961346105,5936844.89,402.93,-24.19430700054559
San Juan,2016,1,95.27071996241632,0.8828250401284109,1.5072622636338722,2.339192733821399,51086,3.49,1.0,27.33,-0.7985480943738743,5936844.89,402.93,-24.19430700054559
